"Id","Name","Version","MD5","SHA1","SHA256","AuthenticodeSHA1","AuthenticodeSHA256","TbsMD5","TbsSHA1","TbsSHA256","TbsSHA384"
"5a03dc5a-115d-4d6f-b5b5-685f4c014a69","sfdrvx64.sys","X2.01.07","12583af6cbe0050651eaf2723b3ad7b3","74bb900754636b5f2d519a41a3b5505bc6201789","965d4f981b54669a96c5ab02d09bf0a9850d13862425b8981f1a9271350f28bb","7151719fbc8bc69bcbd601fc7f06f0965cc50d82","8f8956abdeb2a52be2cc514790a737a0ad39a9e698a77c1f358e77f1bf9f180b","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,918d9eb6a6cd36c531eceb926170a7e1,53c41bc1164e09e0cd1617a5bf913efd,3ba7a92d9261090182e93029fbb8cb5f,b30c31a572b0409383ed3fbe17e56e81","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,0ae95700d65e6f59715aa47048993ca7858e676a,93c03aac8951d494ecd5696b1c08658541b18727,909fd9f95fcd160634f33a56914a1177ee818e0d,4843a82ed3b1f2bfbee9671960e1940c942f688d","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,47c46e6eaa3780eace3d0d891346cd373359d246b21a957219dbab4c8f37c166,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b,85bbc71865ceb6cd1a1b3c5564db193364e7ca285f97573b5daae275412b9b79,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,e54017c93ba52f012cc15aeb3bcbce1e90a0006ff8dca231a24fc572926770f63213343f538003407bed3463fa9c4a85,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8,e5b1b724776ed2fbfa0d3cd1a183811da25ebeb8dc98451513321ba23efb1f6a3eb55d38d4b9f7ccaec17ca6ca4e5a68,bbda8407c4f9fc4e54d772f1c7fb9d30bc97e1f97ecd51c443063d1fa0644e266328781776cd5c44896c457c75f4d7da"
"5a03dc5a-115d-4d6f-b5b5-685f4c014a69","sfdrvx64.sys","X4.43.04","7455ed832a33fef453407f5411c3342d","a5d7ea909df5ad14a0e6241c4036c1c97ec30aa9","88fb0a846f52c3b680c695cd349bf56151a53a75a07b8b0b4fe026ab8aa0a9af","e26a1a3cd82ce6e58fb4252a0da2cc86236618b1","d8ff25255202321bd00f7aa792800e1fb7aab506dca771a4a8e2cc1af265fa15","d6c7684e9aaa508cf268335f83afe040,518d2ea8a21e879c942d504824ac211c,650704c342850095f3288eaf791147d4,55742be12a3eedd1220df04ce0bf919b,53c41bc1164e09e0cd1617a5bf913efd","18066d20ad92409c567cdfde745279ff71c75226,21ce87d827077e61abddf2beba69fde5432ea031,4cdc38c800761463749c3cbd94a12f32e49877bf,e385f5f8c52ddad2a1f19e6d43a289e012e5f478,93c03aac8951d494ecd5696b1c08658541b18727","a612fb22ce8be6dab75e47c98508f98496583e79c9c97b936a8caee9ea9f3fff,1ec3b4f02e03930a470020e0e48d24b84678bb558f46182888d870541f5e25c7,07b8f662558ec85b71b43a79c6e94698144f4ced2308af21e7ba1e5d461da214,34213e50739ea1768a9bf3c3eed6dabbb5d8ab444636ec35f9d6c71a4c73863d,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b","35c249d6ad0261a6229b2a727067ac6ba32a5d24b30b9249051f748c7735fbe2ec2ef26a702c50df1790fbe32a65aee7,53e346bbde23779a5d116cc9d86fdd71c97b1f1b343439f8a11aa1d3c87af63864bb8488a5aeb2d0c26a6a1e0b15f03f,2a271d052213438467d09d60eaa4010c8642fff3eb0070e0cf9969428713c8fdc066b90996d594dd3136f5bd0af5a22a,eefa42b51c6c31c434858a27a4717af9c186e8850bc2aa49b92a4205f59f3fd329fa4b1911a08b17b137cf37c35aae6c,f51d4e75ba638f7314cd59b8d6d45f3b34d35ce6986e9d205cd6f333e8e8d8e9c91f636e6bc84731b6661673f40963d8"
"5a03dc5a-115d-4d6f-b5b5-685f4c014a69","sfdrvx64.sys","X2.03.11","0ffe35f0b0cd5a324bbe22f02569ae3b","25789f290feba14f53d48f4d1a5003ec130f7d95","f4ee803eefdb4eaeedb3024c3516f1f9a202c77f4870d6b74356bbde32b3b560","8fe08faea7bb2a8ba69014dd49ee44a3f8a2985c","c09dfc18959fe51d3e5ca1500a94ab74faf0eb72040930e89cdbac653df9e816","42023b9487cafe46c1b6a49c369a362e,f6a9e8eb8784f3f694b4e353c08a0ff5,e3369c8e5aec0504b3a50455f615d9f9,84bc78b97f6e7688634c980ee0a78102,0bb058d116f02817737920f112d9fd3b","7c7b524d269334b9f073c32e888e09544c6acd98,589a7d4df869395601ba7538a65afae8c4616385,13c244a894b40ecd18aaf97c362f20385bd005a7,53a67d0f8677e0c85cc75c779ffe199fcff5df42,fd116235171a4feafedee586b7a59185fb5fd7e6","b7126567833f3daa4085ff41e73112daad3d1e3808a942c1936520e2d6c46c78,cbdc9a0ad785d0c2013211746b42234e18bdc7d54a7a260647badc1c9e712ed4,26da721a670c72836926032fee6920118bfb9bff89cc8d0ce30d9452c33f2532,1d016faa85d7797373fe502c17c35461aff2f8f8fbec5a30f1871691820d5753,f970426cc46d2ae0fc5f899fa19dbe76e05f07e525654c60c3c9399492c291f4","0ee4f63d6f157ec4f6990c3ebb411ccd76cb1e2123c7f692459e43f96c0da2dbf60a2bce6afeacc60621d3055028baea,dcec542f242317863d0b3d23947e17d6982e381003831777b07ed75b46fb18bd0392a89c9beb6862981cd05f3f2fb77b,1524902f0e25addc6d74039d439366d2b06199e215004fd8e145369f50ea94a021ce6312e8a62b35470da0309ccb975c,d655b57f8805eb589506a3a1e7bc0cf4aa5d5c59b8d5f1f052991d9b6a6d37f8fc454ea3d6305bd46455e59ec3d2875f,c0df876be008c26ca407fe904e6f5e7ccded17f9c16830ce9f8022309c9e64c97f494810f152811ae43e223b82ad7cc6"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.7.8","0c1a4b584106cca4edce5d04c89eef67","916fb0eb154d7db937cbf91078ad7925cc9f5698","f1718a005232d1261894b798a60c73d971416359b70d0e545d7e7a40ed742b71","8a50e81d6e6c45410bf13f95b1a67cada8c82221","5b9623da9ba8e5c80c49473f40ffe7ad315dcadffc3230afdc9d9226d60a715a","8e3ffc222fbcebdbb8b23115ab259be7,bcfecc67375f580ac6eadd789860b1f8,a752afee44f017e8d74e3f3eb7914ae3,829995f702421dea833a24fb2c7f4442,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,3fa9cf13a1816a6e358bb1ca12e050662bc2e178,8eca80a6b80e9c69dcef7745748524afb8019e2d,1d7e838accd498c2e5ba9373af819ec097bb955c,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,fbb627aabbe2b2dbfdddfbad14392049b0d76f8d9679f3d550333b84b20320df,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,92914d016cc46e125e50c4bd0bd7f72db87eed4ba68f3c589b4e86aa563108db,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,d496c3920c3ab14a3c79e9bd41351912f045ea3b42ba9ec0cb0b1f778d1178174a831fe89848a8226957f2b6f079f01d,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,dbb72e38c3bc17b08aa00535ebd48502058ce6ecfd24bd4dd45c7b33e3d523510a4a649d86dfc77436c58754bd0754ea,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.9.7","724c7d404a7c182084c6f6c2d20e9e05","ac056610db0b5f616aafacdc565d9b9f95870e60","71701c5c569ef67391c995a12b21ca06935b7799ed211d978f7877115c58dce0","6a784d45517142c11d5cca3ff9956b2ed6eaf4c9","e94e8a87459db56837d1c58f9854794aa99f36566a9ded9b398be9d4d3a2c2af","6f5d716e7151f1c173396adb7213359e,83f69422963f11c3c340b81712eef319","100610baae90027e9844a8e9c4d489fe122ecd9c,0c5e5f24590b53bc291e28583acb78e5adc95601","677d532777cee24be88442efec75e9640e80ef57d8e1246396459a1a04be733f,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae","35d397c22426b9c4c486fa5dd36c089209ab77026e981bd353ffbf060f54fd98f2afe9b45dd64c20614a5d5627b8dd0c,260ad59ba706420f68ba212931153bd89f760c464b21be55fba9d014fff322407859d4ebfb78ea9a3330f60dc9821a63"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.9.7 built by: WinDDK","c6dcf97b669be21dffd4e96aecec3066","06b52ba103412f4ab49fac7129129c10570fd6fd","47e35f474f259314c588af35e88561a015801b52db523eb75fc7eccff8b3be4d","60a632e4b838731aad553650d6bc8af3d3d80b26","8168304169a2453c0c3e0a285c2a07d3b3b83433e0342f6b33400c371af86221","0538926e1c7f1fcaee6540250d010840,1f056ff7d5f874984dc605402b7cb042,78a717e082dcc1cda3458d917e677d14","59887d34eaaa74baf151589daef69b2b6f2d9b55,bdb348353a2203deb4b767914fa1bd7248dd728b,4a872e0e51f9b304469cd1dedb496ee9b8b983a4","b52255871658ceb663a52576f271ee86d661c2594fc3aa93bbf62ce8a8c77428,a08e79c386083d875014c409c13d144e0a24386132980df11ff59737c8489eb1,317fa1d234ebc49040ebc5e8746f8997471496051b185a91bdd9dfbb23fab5f8","ee73f9b450bfdd14f4ff8c141b4a40342f93f8ca16539ecd86c7c1fc6f13943c23dcfcb01db81d518e9d1a93bf4060f9,fa2729064b49e0d77540c1ee95d5f74acaf8eaf55197851a3a40383335f8113e51190bc48b552196edf8ac5cf0c89278,b71052da4eb9157c8c1a5d7f55df19d69b9128598b72fcca608e5b7cc7d64c43c5504b9c86355a6dc22ee40c88cc385c"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.9.7 built by: WinDDK","e9e4b27f98eb15dcfc01837e7816ad67","a3698922e9850404da1888beebb3f70ae3f8d62e","0eace788e09c8d3f793a1fad94d35bcfd233f0777873412cd0c8172865562eec","60a632e4b838731aad553650d6bc8af3d3d80b26","8168304169a2453c0c3e0a285c2a07d3b3b83433e0342f6b33400c371af86221","8e3ffc222fbcebdbb8b23115ab259be7,4e8398340fdf2c302ef881776b4626e7,a752afee44f017e8d74e3f3eb7914ae3,f92649915476229b093c211c2b18e6c4,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,483073cdc5b9b560c2d5aa80b62fa184ae4467ba,8eca80a6b80e9c69dcef7745748524afb8019e2d,2d54c16a8f8b69ccdea48d0603c132f547a5cf75,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,b9d8daa31a25a3c525aa5cb844ced8da586540f20dc0a004209c598a56b95401,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,2cd702a7dec30aa441345672e8992ef9770ce4946f276d767b45b0ed627658fb,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,7c7d3a1f5042fca415289ad926b2826a85551195994fa8e8398f747a63672ed1c9196be485f0c2da9fa6801c170518f4,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,511b0e0d7f3a48935cf2413348ff5f327887dc1e58f887bb5ed528d09f79173b55ab6439cf097fc7693b5749f7304ace,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.4.9.5 built by: WinDDK","6088826a0114f777e486ff093a8d4150","abce61b428d48fabdb8ddfff4d61d2f1edac0128","18b923b169b2c3c7db5cbfda0db0999f04adb2cf6c917e5b1fb2ff04714ecac1","03f0dd3124ec3a4bb6d30865a488f54e74ded699","dfaefd06b680f9ea837e7815fc1cc7d1f4cc375641ac850667ab20739f46ad22","8e3ffc222fbcebdbb8b23115ab259be7,bcfecc67375f580ac6eadd789860b1f8,a752afee44f017e8d74e3f3eb7914ae3,829995f702421dea833a24fb2c7f4442,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,3fa9cf13a1816a6e358bb1ca12e050662bc2e178,8eca80a6b80e9c69dcef7745748524afb8019e2d,1d7e838accd498c2e5ba9373af819ec097bb955c,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,fbb627aabbe2b2dbfdddfbad14392049b0d76f8d9679f3d550333b84b20320df,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,92914d016cc46e125e50c4bd0bd7f72db87eed4ba68f3c589b4e86aa563108db,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,d496c3920c3ab14a3c79e9bd41351912f045ea3b42ba9ec0cb0b1f778d1178174a831fe89848a8226957f2b6f079f01d,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,dbb72e38c3bc17b08aa00535ebd48502058ce6ecfd24bd4dd45c7b33e3d523510a4a649d86dfc77436c58754bd0754ea,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.4.9.5 built by: WinDDK","c56a3a74019e2304af8c19e8e17dd9d3","91f693850d7e42ae135e07eae6940e0f58dc4de7","edc6e32e3545f859e5b49ece1cabd13623122c1f03a2f7454a61034b3ff577ed","03f0dd3124ec3a4bb6d30865a488f54e74ded699","dfaefd06b680f9ea837e7815fc1cc7d1f4cc375641ac850667ab20739f46ad22","8e3ffc222fbcebdbb8b23115ab259be7,bcfecc67375f580ac6eadd789860b1f8,a752afee44f017e8d74e3f3eb7914ae3,829995f702421dea833a24fb2c7f4442,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,3fa9cf13a1816a6e358bb1ca12e050662bc2e178,8eca80a6b80e9c69dcef7745748524afb8019e2d,1d7e838accd498c2e5ba9373af819ec097bb955c,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,fbb627aabbe2b2dbfdddfbad14392049b0d76f8d9679f3d550333b84b20320df,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,92914d016cc46e125e50c4bd0bd7f72db87eed4ba68f3c589b4e86aa563108db,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,d496c3920c3ab14a3c79e9bd41351912f045ea3b42ba9ec0cb0b1f778d1178174a831fe89848a8226957f2b6f079f01d,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,dbb72e38c3bc17b08aa00535ebd48502058ce6ecfd24bd4dd45c7b33e3d523510a4a649d86dfc77436c58754bd0754ea,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.4.9.5 built by: WinDDK","e3b79b124fe408b971d18fd3a25b5ba0","5d1338b06e52a2dd3afda4dd0374a80e91cbf333","2fa78c2988f9580b0c18822b117d065fb419f9c476f4cfa43925ba6cd2dffac3","22c5e127e7e7c567d8624607a6f8f5809deacb55","de6bf572d39e2611773e7a01f0388f84fb25da6cba2f1f8b9b36ffba467de6fa","8e3ffc222fbcebdbb8b23115ab259be7,bcfecc67375f580ac6eadd789860b1f8,a752afee44f017e8d74e3f3eb7914ae3,829995f702421dea833a24fb2c7f4442,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,3fa9cf13a1816a6e358bb1ca12e050662bc2e178,8eca80a6b80e9c69dcef7745748524afb8019e2d,1d7e838accd498c2e5ba9373af819ec097bb955c,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,fbb627aabbe2b2dbfdddfbad14392049b0d76f8d9679f3d550333b84b20320df,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,92914d016cc46e125e50c4bd0bd7f72db87eed4ba68f3c589b4e86aa563108db,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,d496c3920c3ab14a3c79e9bd41351912f045ea3b42ba9ec0cb0b1f778d1178174a831fe89848a8226957f2b6f079f01d,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,dbb72e38c3bc17b08aa00535ebd48502058ce6ecfd24bd4dd45c7b33e3d523510a4a649d86dfc77436c58754bd0754ea,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.9.7","e1190b7a0bd3b8cc3a819d471ede264f","1ea5d1bad9b01a38aa20b2cc2fcd90b3adcb1700","65a3e69854c729659281d2c5f8a4c8274ad3606befdcd9e1b79d3262f260bfa1","4e5e719362cd48bb323803c1d00afde11d4b9d4c","44a0599defea351314663582dbc61069b3a095a4ddad571bb17dd0d8b21e7ff2","8e3ffc222fbcebdbb8b23115ab259be7,11e15766710ca8d294dcaf75cdc481c7,a752afee44f017e8d74e3f3eb7914ae3,f92649915476229b093c211c2b18e6c4,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,d4fbc4f59e8ac285a2a1cdde885eab8ec7c073f2,8eca80a6b80e9c69dcef7745748524afb8019e2d,2d54c16a8f8b69ccdea48d0603c132f547a5cf75,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,8235db8c900fcefb648b477bd93a19628b36ff95f3c53237eeae5d3dc6edb450,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,2cd702a7dec30aa441345672e8992ef9770ce4946f276d767b45b0ed627658fb,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,c4cfee6d8a6b56e5bba6101fe888f15aa529ddac3176c45cd413cf427447a3fe15c3eaa1b61c91b740519edd61d51d60,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,511b0e0d7f3a48935cf2413348ff5f327887dc1e58f887bb5ed528d09f79173b55ab6439cf097fc7693b5749f7304ace,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.9.7 built by: WinDDK","3a53fe6598d2b9bc3b81d3dd6bc5d843","8fbe153c1059a7fce265d5f6e6d8836c3aebe39e","f488500be4eaafba74b644be95d4c0523297770fb9bb78c449f643ab8d4a05d9","60a632e4b838731aad553650d6bc8af3d3d80b26","8168304169a2453c0c3e0a285c2a07d3b3b83433e0342f6b33400c371af86221","8e3ffc222fbcebdbb8b23115ab259be7,11e15766710ca8d294dcaf75cdc481c7,a752afee44f017e8d74e3f3eb7914ae3,f92649915476229b093c211c2b18e6c4,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,d4fbc4f59e8ac285a2a1cdde885eab8ec7c073f2,8eca80a6b80e9c69dcef7745748524afb8019e2d,2d54c16a8f8b69ccdea48d0603c132f547a5cf75,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,8235db8c900fcefb648b477bd93a19628b36ff95f3c53237eeae5d3dc6edb450,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,2cd702a7dec30aa441345672e8992ef9770ce4946f276d767b45b0ed627658fb,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,c4cfee6d8a6b56e5bba6101fe888f15aa529ddac3176c45cd413cf427447a3fe15c3eaa1b61c91b740519edd61d51d60,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,511b0e0d7f3a48935cf2413348ff5f327887dc1e58f887bb5ed528d09f79173b55ab6439cf097fc7693b5749f7304ace,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.9.7","837b27efec864ae45d89cfffc1e635f0","f03a9bb8c6943c3db7532ccc39cc1905a62f27be","0f3e7bf7b103613844a38afb574817ddaecd00e4d206d891660dbb0e5dfee04e","6a784d45517142c11d5cca3ff9956b2ed6eaf4c9","e94e8a87459db56837d1c58f9854794aa99f36566a9ded9b398be9d4d3a2c2af","8e3ffc222fbcebdbb8b23115ab259be7,11e15766710ca8d294dcaf75cdc481c7,a752afee44f017e8d74e3f3eb7914ae3,f92649915476229b093c211c2b18e6c4,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,d4fbc4f59e8ac285a2a1cdde885eab8ec7c073f2,8eca80a6b80e9c69dcef7745748524afb8019e2d,2d54c16a8f8b69ccdea48d0603c132f547a5cf75,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,8235db8c900fcefb648b477bd93a19628b36ff95f3c53237eeae5d3dc6edb450,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,2cd702a7dec30aa441345672e8992ef9770ce4946f276d767b45b0ed627658fb,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,c4cfee6d8a6b56e5bba6101fe888f15aa529ddac3176c45cd413cf427447a3fe15c3eaa1b61c91b740519edd61d51d60,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,511b0e0d7f3a48935cf2413348ff5f327887dc1e58f887bb5ed528d09f79173b55ab6439cf097fc7693b5749f7304ace,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
"5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c","netfilter2.sys","1.5.7.8 built by: WinDDK","5035359be554444dde135903e4a07b28","5686bec46dedcea3a8724bb042a1d24ddd6f4c81","12656fc113b178fa3e6bfffc6473897766c44120082483eb8059ebff29b5d2df","dc38cc55b84a1a7c0846fb5509b43b4ff97a9be6","fafa1bb36f0ac34b762a10e9f327dcab2152a6d0b16a19697362d49a31e7f566","8e3ffc222fbcebdbb8b23115ab259be7,bcfecc67375f580ac6eadd789860b1f8,a752afee44f017e8d74e3f3eb7914ae3,829995f702421dea833a24fb2c7f4442,4e5ad189638cf52ba9cd881d4d44668c","ee20bff28ffe13be731c294c90d6ded5aae0ec0e,3fa9cf13a1816a6e358bb1ca12e050662bc2e178,8eca80a6b80e9c69dcef7745748524afb8019e2d,1d7e838accd498c2e5ba9373af819ec097bb955c,cdc115e98d798b33904c820d63cc1e1afc19251d","59826b69bc8c28118c96323b627da59aaca0b142cc5d8bad25a8fcfd399aa821,fbb627aabbe2b2dbfdddfbad14392049b0d76f8d9679f3d550333b84b20320df,82560fa7efec30b5ff82af643e6f3bf3d46868bbd5e7d76f93db185e9e3553a1,92914d016cc46e125e50c4bd0bd7f72db87eed4ba68f3c589b4e86aa563108db,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd","f2dab7e56a33298654924501499487f6ba72c7d9477476a186e1ed7a9be031fade0e35ac09eff5e56bbbab95ae5374e7,d496c3920c3ab14a3c79e9bd41351912f045ea3b42ba9ec0cb0b1f778d1178174a831fe89848a8226957f2b6f079f01d,e8b11408c88f877ade4ca51114a175fb5dfd2d18d2a66be547c1c9e080fa8f592c7870e30dfab1c04d234993dd0907f3,dbb72e38c3bc17b08aa00535ebd48502058ce6ecfd24bd4dd45c7b33e3d523510a4a649d86dfc77436c58754bd0754ea,173bfb77183785621ef15f43ea807338cea6a02e8183317d9ef050c7237adda3fa2a5bdcd5a4c96da9f2c55900675b9f"
